transaction_id,date,product,region,quantity,unit_price
8f092f71-21ad-451d-a63d-5c28405b7e52,2024-09-08,Headset,West,3,89.99
2f1fd172-144b-4ba4-a11e-afce7908fd18,2024-09-05,Laptop,East,3,999.99
26f4d441-edf3-44f0-b610-2c96916941b0,2024-04-01,Monitor,West,1,349.99
df424bb3-3fa8-4041-afbd-aa9e40f2955a,2024-06-04,Laptop,East,3,999.99
eb71dc2d-6086-40f4-9071-ae5903483187,2024-02-28,Mouse,North,5,29.99
ff5a25bc-4523-4db9-a058-c710366fcc11,2024-08-08,Keyboard,South,2,79.99
9fbae027-2ab8-411a-99ac-5599a0d15256,2024-09-17,Keyboard,South,1,79.99
59d55653-c8bb-428e-a440-63b08cfe5dae,2024-09-08,Mouse,North,5,29.99
e8391853-ada2-47b2-a7d2-157947c8412c,2024-06-02,Mouse,North,5,29.99
2a6eec34-0f9b-4840-9adc-6b43aeb06c3a,2024-05-31,Keyboard,North,1,79.99
845ce83f-a262-461a-b7e4-fed7ada9c531,2024-08-04,Headset,South,4,89.99
fe64be9d-613a-4e27-9bc7-3284d73853d0,2024-08-10,Keyboard,East,2,79.99
c2ca23ed-b232-4b21-859e-4913abbc1409,2024-01-08,Laptop,South,4,999.99
98816cd2-1804-4cd9-b6b3-0c48aa4523ea,2024-11-16,Monitor,South,2,349.99
8436a70a-0643-46d2-a9e0-4eada9005928,2024-04-25,Keyboard,East,4,79.99
5f8e14d8-41a1-4a5d-9e5f-82dd5ae8f5f7,2024-10-08,Mouse,East,1,29.99
cc0e61ca-cb22-46f8-89f6-fe491b96f76f,2024-12-09,Keyboard,West,5,79.99
13c7cb75-1eb9-4ad9-9b1d-0c6b06c44cf8,2024-06-19,Laptop,North,4,999.99
9fb396e0-58d3-4ef4-bf6f-465ca2893e96,2024-03-26,Laptop,North,3,999.99
26d8af26-fe3a-41f2-8810-6078e4e5de25,2024-07-30,Headset,North,2,89.99
540aaf80-0413-4308-820d-2dd1344aa4cd,2024-05-23,Monitor,South,2,349.99
86a4c38b-baa5-4c38-8fc8-64cd680ca0e4,2024-03-14,Laptop,South,1,999.99
096b6811-7ac5-4187-8d20-02db744ab43e,2024-10-29,Mouse,South,3,29.99
d1048227-49ab-4f9b-8d4e-370b78fe6098,2024-01-11,Mouse,South,5,29.99
ab9e64eb-297c-4016-b622-c0972c2f07fb,2024-02-25,Headset,West,2,89.99
d1259813-7387-4b78-b5dd-0da280a90e99,2024-08-20,Laptop,North,3,999.99
6207cfdb-9227-44ed-98cf-95620546caa0,2024-09-25,Keyboard,East,5,79.99
c10f5b6a-e626-4178-842d-7f809177e74a,2024-01-28,Headset,North,1,89.99
644fd392-e34a-48bb-9a05-5eb565e66ab4,2024-11-24,Monitor,West,1,349.99
fa9ae4c7-c660-4cd1-b6a8-1a736c67c535,2024-07-11,Laptop,West,2,999.99
ac3a1560-8b4c-4ee6-83d9-edb3ca48a54d,2024-07-08,Monitor,West,2,349.99
7894eace-3fb9-476f-ae3b-7f2819840255,2024-08-07,Mouse,South,2,29.99
2147cea4-a635-44de-9f31-74daed2a3c47,2024-05-13,Monitor,West,2,349.99
96f6986d-69da-4140-8e2c-924c8e1a99d5,2024-05-18,Monitor,North,1,349.99
d1273a5b-4d5d-43db-835f-09cdf4230fae,2024-12-03,Laptop,South,1,999.99
a4ccdb8c-97f7-44bc-8dce-05cbff4af746,2024-01-26,Mouse,North,5,29.99
fdf6e815-5257-4ec2-9e56-68c58baa4136,2024-09-29,Headset,West,4,89.99
d8370db1-105f-4661-9ed0-b1f90d0fcac0,2024-06-29,Headset,North,1,89.99
720c6ffc-0fa2-47d0-8161-fbb7b1d52855,2024-02-06,Mouse,West,2,29.99
d873cd28-2d87-41fc-9879-edb10010c883,2024-01-26,Keyboard,South,5,79.99
d7949b99-1c14-4cac-a829-258f214049db,2024-09-09,Mouse,East,4,29.99
5bc573b6-d523-45fe-915f-be9d11a58f3d,2024-03-29,Mouse,East,2,29.99
58beb7f8-b87c-4b64-9919-2f7bde6d533e,2024-10-11,Mouse,West,5,29.99
14cb9145-febf-4e4c-a0be-326bf411d22d,2024-03-09,Headset,South,2,89.99
a3ea4764-6dbb-478c-acbc-1a7e3ac53286,2024-01-18,Monitor,West,5,349.99
8a83df3f-1a5a-4e76-8649-e55a4cf51056,2024-06-07,Laptop,West,2,999.99
e365b619-fcab-4a34-983d-f6231af54677,2024-05-15,Keyboard,North,3,79.99
a7cf10bf-64b6-4a60-a24d-df3ecb71a6b8,2024-01-10,Laptop,North,5,999.99
d442b90b-f937-4d85-8931-8ca225ebfa6a,2024-07-30,Mouse,North,3,29.99
92b936d1-1a44-4f7e-ae97-136fe66b5694,2024-06-26,Keyboard,North,4,79.99
1a1ba313-3f70-4ff6-b791-65c580ec7b6c,2024-07-07,Laptop,South,4,999.99
33765349-c3b0-478c-930c-65eb3051e3a4,2024-07-13,Laptop,East,3,999.99
a95b090c-000b-426e-bedf-b6b9dd9e4971,2024-08-12,Laptop,South,4,999.99
55a0c47b-c226-463f-87fd-0c1b0f62d8df,2024-07-05,Mouse,North,5,29.99
c25361db-b04f-4c7a-b433-3bc10559f600,2024-07-25,Keyboard,South,5,79.99
f262bf2b-ce0d-4805-bd95-873a528533b0,2024-08-17,Keyboard,East,4,79.99
504cb0e8-c2b3-4603-8c29-cf8134fd6d3b,2024-08-24,Laptop,East,1,999.99
67c2498a-8fb2-4a56-8e8d-1ca1e5e4f665,2024-04-19,Mouse,East,1,29.99
325bacc3-240b-4c51-8d9c-80af55840cfc,2024-05-29,Monitor,North,4,349.99
76924b90-9b2f-4543-a62a-d0a92e678fb7,2024-08-11,Laptop,North,3,999.99
66b0c411-c2aa-4bc7-802f-ada8497178c0,2024-10-30,Headset,North,5,89.99
c4fb56c6-259e-416c-8bb9-330e481b148a,2024-05-10,Mouse,West,3,29.99
37dca0a1-ae68-45d9-bf79-cd373707d7ed,2024-08-16,Monitor,North,3,349.99
11e4a111-5f72-4e60-9152-a60976ba20d1,2024-12-03,Mouse,East,5,29.99
02d67267-c134-4bcf-9d6e-aaf009edd240,2024-07-05,Mouse,West,2,29.99
2ef2d2fa-8d95-4044-8f20-cdcb95d5626f,2024-10-10,Keyboard,North,2,79.99
4e9e8834-be4e-4175-8a8a-f2d38e059e15,2024-10-15,Mouse,North,2,29.99
0cf46940-e8ef-4cd1-855e-6eb6edac3132,2024-06-24,Laptop,West,3,999.99
7b3ae599-4c22-465b-ad61-31ea76bb15bb,2024-02-01,Headset,East,5,89.99
216fe70d-d827-439f-a5bc-6186801edb75,2024-10-31,Mouse,South,3,29.99
099c7897-73ae-40e4-bbab-6da7fffde592,2024-02-02,Headset,West,2,89.99
9810083f-f8b2-4e4a-85b8-7464a10082d2,2024-09-24,Keyboard,North,3,79.99
a2e0482f-fb68-44e7-9d3d-7be7f07840eb,2024-07-29,Monitor,West,3,349.99
3a81b40c-f3a1-4cb2-ad31-b3f643c2ae5c,2024-05-04,Monitor,South,5,349.99
cdf9c194-4989-4f8f-b4af-674aa8d487cd,2024-01-25,Monitor,South,2,349.99
7a3becf9-b7db-4cfb-9365-91b7a421d310,2024-08-11,Headset,North,3,89.99
6fc596be-be9b-4c62-bdb0-ecba91f55e6e,2024-05-08,Keyboard,South,1,79.99
62887d86-a91b-470b-82f5-96b7d31b28ab,2024-11-09,Mouse,East,1,29.99
d59934db-bcaa-4ce0-be42-aea4d84b6ca9,2024-04-04,Monitor,East,2,349.99
27165754-caee-4487-9061-aa1d3e747fd7,2024-11-06,Keyboard,South,5,79.99
545decaa-98e4-47ac-b4c5-4f58328553ba,2024-11-12,Headset,South,5,89.99
50e0cfa2-8edd-4292-b5ab-4953681aa666,2024-08-19,Laptop,East,4,999.99
fd66111e-4043-4090-a335-02717b1fdb5d,2024-12-02,Keyboard,South,3,79.99
7b5b6db3-4e9f-4af3-802a-8138cfe1f6ca,2024-05-26,Mouse,West,3,29.99
9468fa6f-763f-4ee8-b4e6-c55374225894,2024-06-16,Keyboard,South,2,79.99
8d9a0a3e-006f-43f1-b771-89a188047698,2024-08-23,Monitor,West,1,349.99
ce77592f-8bf0-40fe-b455-383f793a8fb3,2024-02-13,Keyboard,West,4,79.99
95d41667-cb21-4c1f-973c-01d28d232d20,2024-04-08,Monitor,North,1,349.99
85bda20b-d78b-4d40-808f-a20a8b411359,2024-07-16,Headset,South,1,89.99
c8d51e30-e87c-499b-9523-81b0b5fd9b1b,2024-06-20,Keyboard,South,3,79.99
411528b6-e954-4466-8833-6c006dc5958f,2024-01-09,Laptop,West,3,999.99
086abe3c-5f3c-4a38-b499-db620ad454b8,2024-09-17,Headset,West,4,89.99
65efdead-4265-429f-9384-e460d69c525d,2024-02-20,Mouse,South,1,29.99
506c11bd-fbd2-4d78-a842-24d3a98364a1,2024-06-25,Mouse,West,1,29.99
7e94fc38-969c-4869-a572-f72e6399d2dd,2024-12-08,Keyboard,South,3,79.99
b2912f37-9bb9-432e-9a76-fa9325f22ac7,2024-08-30,Laptop,North,4,999.99
05d08435-c49c-4c74-8e49-f73dfcedc3cc,2024-12-27,Headset,North,1,89.99
1747e318-7760-4f28-9ab0-0c6a60114521,2024-10-01,Laptop,North,2,999.99
0488ef3a-6830-4ad4-b83a-e34ee5df69be,2024-07-29,Monitor,South,2,349.99
9396e000-c9f3-4122-b49a-157fb24050f4,2024-02-23,Monitor,South,3,349.99
eae7dd65-e9e3-46c4-872b-99980f398b49,2024-01-02,Mouse,East,4,29.99
bb3f5562-d9b3-4e2c-857f-fdbece3613d6,2024-01-30,Headset,West,5,89.99
a9d6cd5f-ba7f-433c-8735-c930bf5cad4d,2024-08-13,Monitor,North,4,349.99
86b2dcac-e508-4e76-a5a8-7143750ac340,2024-01-12,Headset,West,4,89.99
5224ea1e-e16b-4210-8906-f527724ae45f,2024-11-16,Laptop,South,4,999.99
ac2513c7-02d8-46c1-8e79-896ddc1058b8,2024-03-29,Keyboard,North,5,79.99
8fc6c711-3b45-4e7b-a549-9e3c63c64fad,2024-07-06,Headset,North,3,89.99
c319ec2c-6d9a-474d-9066-46fff54ddba0,2024-03-12,Mouse,West,5,29.99
83f8443d-7576-4b1d-b6eb-85d6f93162de,2024-08-23,Headset,West,2,89.99
8a723d1d-0249-45c1-8a6a-b088652990a6,2024-10-02,Headset,South,2,89.99
a8c9b4f0-4591-4f58-a4a4-a2479a7dad87,2024-12-20,Mouse,South,4,29.99
a23e49fa-5edd-4888-b5f1-652baa6dc431,2024-11-18,Laptop,South,4,999.99
90534e9b-ef34-4775-b439-fa191ef54158,2024-02-26,Laptop,South,2,999.99
42f658ad-28ff-4e44-bbc7-5fe2ad1fb190,2024-06-04,Monitor,West,2,349.99
75772488-24f1-4f13-b418-538024d54f94,2024-06-12,Monitor,North,5,349.99
7a529f01-11e0-4b38-b43a-a1caa298b970,2024-08-26,Keyboard,South,2,79.99
6a262350-7516-480c-a655-4e42cee43e1b,2024-12-22,Keyboard,East,5,79.99
5e4509a5-017b-4fce-97cb-321bc793c5a6,2024-07-31,Monitor,East,1,349.99
645e129f-b7ec-40bd-89dd-534ed5d1dd37,2024-12-08,Keyboard,South,1,79.99
cd90e41b-411b-4e0c-88a6-e34a9575716c,2024-04-17,Monitor,North,3,349.99
3809ad7c-e4b7-45c9-b4a5-b390d0fb2923,2024-05-01,Laptop,South,4,999.99
0c61ce79-9306-4b9e-bf90-44f4e292e85a,2024-03-23,Headset,North,2,89.99
92bbfa4e-dd1f-487f-a484-731ee71459ff,2024-10-11,Keyboard,North,5,79.99
1a2caf48-7727-4921-b482-0a209ee221e0,2024-12-18,Laptop,South,5,999.99
0caeb8bc-3997-4274-ab77-002c866d38ec,2024-02-27,Mouse,North,5,29.99
c5e8580e-3add-427b-ae0a-63bc72dab584,2024-01-18,Headset,North,4,89.99
b99fbd3f-7bba-492c-928b-f2a486e34452,2024-07-27,Mouse,West,4,29.99
2f73d36a-5cd4-4b96-8712-69c7d6991499,2024-02-03,Headset,East,3,89.99
aaf19cb6-b708-4a79-8ac3-50b39345bfa6,2024-08-18,Mouse,South,1,29.99
6b8aa6b7-bf2c-450c-9e7b-d363fe4abdff,2024-10-08,Headset,East,2,89.99
db1107c4-8dbc-4edb-83ae-df2838d89c6d,2024-01-18,Headset,West,2,89.99
d44d9793-f757-4c70-b2de-f2e3ee4e0dad,2024-07-15,Mouse,South,2,29.99
8012d559-5a0a-4ad8-bf57-7f9cd7ac2871,2024-11-14,Laptop,East,1,999.99
f249658f-813f-4a33-87c6-74717d3bd9c9,2024-01-08,Headset,North,2,89.99
05418908-7a34-49a6-acac-e6adc2f024e7,2024-05-29,Monitor,East,1,349.99
9f75163e-97f7-439a-bb70-5f55cb144581,2024-08-24,Mouse,South,4,29.99
14928f41-8b56-4b60-b8b5-47b40aea74a8,2024-04-01,Monitor,South,3,349.99
330d69b3-15a4-4e68-8f47-7d23f4a97469,2024-02-01,Laptop,North,5,999.99
be4a7282-a7b0-4aaa-aeea-aa738af932cd,2024-09-30,Monitor,East,2,349.99
32682933-c481-4f99-8222-4d31bfee659e,2024-02-10,Mouse,East,4,29.99
6cceb06d-ed2d-4ec5-944d-8b6ab56316cc,2024-04-15,Headset,North,1,89.99
2362d59e-2354-4a6c-8fd4-82fbab6b22cc,2024-12-03,Headset,North,5,89.99
68787bb5-246c-49df-914c-628fd7ef7b3d,2024-02-03,Mouse,West,3,29.99
3b0180f3-b0da-42e9-8cef-add8d73e9e15,2024-09-19,Mouse,North,4,29.99
413f5a2f-d640-4bdc-90a7-b29b129f2b6a,2024-03-21,Laptop,East,2,999.99
93592b81-a22e-46f8-95c5-040b087628a1,2024-10-16,Mouse,West,3,29.99
b05e9066-6470-4b65-adb7-df0da8cf4b0b,2024-03-16,Keyboard,East,4,79.99
df4e813a-8262-478b-81c5-589a37bdcf8f,2024-07-23,Laptop,East,4,999.99
d0d68e09-5d37-4f05-a379-54382e0c1990,2024-11-13,Keyboard,West,5,79.99
164bd103-5eca-4640-8f93-1ee9721bebad,2024-02-24,Keyboard,East,2,79.99
057f0433-d9b2-4962-af48-a65e177506b6,2024-06-11,Mouse,North,2,29.99
dd078ed1-1f69-43a3-b241-559a5b86ff2a,2024-11-14,Mouse,North,3,29.99
c120150a-c802-4d6c-8797-c684e5994ad8,2024-11-19,Headset,East,5,89.99
d6e66587-4fa4-4c57-a3b7-35f1290c640d,2024-02-16,Monitor,North,5,349.99
b5a5fd5c-1315-4cb3-a48f-9af20bf93279,2024-10-09,Mouse,West,1,29.99
bb152073-336b-4b96-931b-2da58ca03a06,2024-11-14,Headset,West,2,89.99
cd14c4df-84cb-4c8d-a9f0-e07f3a81e0b7,2024-10-04,Headset,West,3,89.99
e1e59e47-91b6-4225-a55c-cf6b5f38dbad,2024-01-24,Keyboard,North,1,79.99
1041be08-8027-4423-8e52-419324ff3261,2024-07-06,Mouse,North,2,29.99
ab10c62d-1501-4428-b360-acb604b2578e,2024-03-21,Laptop,South,3,999.99
d6e4b56d-dabe-407d-ad81-320c1c79af02,2024-03-31,Laptop,East,2,999.99
a86f995f-d766-4332-98be-a013bc84f8be,2024-07-19,Laptop,East,5,999.99
9902a3f8-70b4-485b-8103-aa9238b6f627,2024-12-11,Laptop,West,1,999.99
99b280a9-317f-4a2f-8939-dfe71ab8647b,2024-01-03,Keyboard,West,1,79.99
0dbbdaf7-8b33-432f-ac57-1ef2035449fa,2024-06-19,Laptop,South,4,999.99
2bf0e9e2-1d42-434b-a56e-21c6fe43b521,2024-04-02,Headset,North,4,89.99
00d2d3e3-bdfa-4387-91ae-d490352e81c3,2024-01-27,Keyboard,East,1,79.99
434f63b1-b210-4a15-b856-0e226f15dbf6,2024-05-19,Mouse,East,5,29.99
f3a166c5-6a31-41d9-8525-e5067705196e,2024-06-06,Monitor,West,5,349.99
7842b4b0-fead-453c-b451-6e78531de9f9,2024-07-13,Monitor,East,3,349.99
8c07e23f-3f4b-4d2a-85d9-7f14aef575c9,2024-10-21,Monitor,West,3,349.99
d4162724-c489-4a90-a63a-e541082dda16,2024-08-24,Mouse,East,1,29.99
b3834ab3-bc4b-4e95-b3a6-8b8e007f5015,2024-11-18,Monitor,West,1,349.99
bf852a54-b32f-4d85-8082-3d882896c781,2024-06-15,Mouse,South,4,29.99
e67f4524-f81d-4133-aecd-c7d76bcd010d,2024-01-16,Laptop,South,2,999.99
4e60d0b4-3635-45cf-a090-2d316ef63314,2024-02-21,Monitor,North,5,349.99
4271341d-0561-4979-9cea-dbb6c64d613f,2024-03-02,Mouse,South,1,29.99
d6fb7112-4cc9-4450-b39a-7cc2d31024ad,2024-01-01,Laptop,North,1,999.99
2d6966bb-504b-4964-90cb-e389e7d88ebe,2024-10-13,Monitor,North,1,349.99
9bf83c06-4dc0-4d5d-852e-4c776cccfb3c,2024-05-19,Headset,West,3,89.99
961b4705-aff8-4c99-8066-2d702be71c57,2024-11-12,Mouse,North,1,29.99
644b43d7-4600-4f20-8911-a98278b82d80,2024-07-08,Monitor,West,5,349.99
a8a535e1-2c22-4f9e-b1f5-449f1ea8b977,2024-05-02,Headset,West,5,89.99
3dad8547-0aee-4cbd-871a-ca1fd894a43b,2024-10-03,Keyboard,North,4,79.99
ef4f00ee-1bee-43ef-b0ac-a6e9290c6b2a,2024-02-07,Mouse,East,5,29.99
1754c0e1-7933-47ba-81fc-3b3cb322828f,2024-06-08,Headset,North,2,89.99
94aaa06f-4cef-487a-a03d-08f985c2d57b,2024-08-01,Laptop,North,1,999.99
6b36f5fe-586f-439c-bb19-76fb6348763f,2024-01-26,Laptop,West,5,999.99
a5fd2524-0bea-4966-a874-e7c3455a486e,2024-07-05,Mouse,North,2,29.99
a8345775-7b81-4800-b7e1-0677b09dee5c,2024-11-08,Laptop,East,5,999.99
568b0780-acfe-4cb9-b17e-2d5e772458aa,2024-03-18,Laptop,West,5,999.99
1cb86c7c-e882-4bdb-940d-bcea75c3fbad,2024-12-19,Monitor,West,1,349.99
8594646d-64a2-4337-a192-7ceafa8877d0,2024-10-06,Mouse,South,1,29.99
fad37b4b-6575-4071-a105-5a73270876b2,2024-05-31,Mouse,East,2,29.99
ea835699-ab4f-4766-8dd5-b65a8774e315,2024-08-28,Mouse,West,5,29.99
2f670217-827b-4d64-9b4f-63316d49567f,2024-09-28,Laptop,South,2,999.99
0f14f290-1f7e-4996-9e19-1413cb2fb17e,2024-01-18,Monitor,North,5,349.99
8918743d-1be4-4f5e-8c1d-61e97a988495,2024-08-26,Headset,East,1,89.99
4a50b2fc-c4fa-4483-b8e7-128036bd480b,2024-08-09,Laptop,North,5,999.99
15723268-3622-4748-8fab-6e3a9db71bc2,2024-12-14,Headset,North,4,89.99
b96476b0-368b-4c10-93c4-e27721bd48c3,2024-01-25,Laptop,South,1,999.99
e86db412-908b-4a38-970f-451a7f78c10c,2024-09-28,Keyboard,South,2,79.99
69040c8f-afa8-4ec7-afe3-c1ea11de146e,2024-07-12,Laptop,East,1,999.99
b4b7180c-9b01-4751-84a7-5c535622902f,2024-06-19,Laptop,East,3,999.99
1794a275-e1a2-45b1-966c-dfad18a883a1,2024-09-08,Mouse,West,5,29.99
212f87c6-b5d6-4591-a1c7-ac8d30afa3c6,2024-05-19,Headset,North,3,89.99
5d4122f6-6033-446e-adc5-9549337eb6ee,2024-11-16,Monitor,West,4,349.99
2c5d400d-e320-43c7-9b3c-afe9064c8ad2,2024-09-29,Monitor,East,1,349.99
72b62712-2470-48f9-b173-c3537e72c383,2024-06-21,Monitor,North,2,349.99
e21a8047-1f39-47e1-8d1b-662e51ccdbac,2024-11-28,Monitor,West,1,349.99
ace3c88d-7904-4d97-85f8-33de0e5b4514,2024-07-25,Monitor,East,2,349.99
44f06265-5352-47ef-bee2-0e90b01da183,2024-09-16,Headset,West,5,89.99
2a4fd395-2990-4443-9ff8-a64449e56d55,2024-06-09,Monitor,North,1,349.99
86a11fcc-d721-4876-8c78-aed22c8e9006,2024-04-04,Mouse,West,4,29.99
b2dc851f-ba88-4d30-a93b-ddfe2500d09d,2024-04-09,Monitor,South,1,349.99
e075281d-9666-4700-a4db-1d04e9db0e25,2024-05-24,Monitor,West,3,349.99
fa1dc65f-607e-473b-a65d-0df27495752f,2024-04-06,Monitor,North,2,349.99
d28f2aa4-dd57-4e23-b9a6-2abf2fb4db07,2024-03-31,Monitor,East,5,349.99
df495584-f892-42a7-9b8b-5bf1c101fd1d,2024-08-21,Monitor,South,1,349.99
fba918f4-0149-4692-840e-6984c3e887ea,2024-01-11,Mouse,East,1,29.99
239fcbed-aa4b-460f-8c5c-0d06fa495b96,2024-02-05,Keyboard,North,5,79.99
fbe5e862-a046-432c-8540-fa0434532ce1,2024-05-10,Keyboard,West,4,79.99
5fd7d51d-0714-41b7-8b04-b7f22ff71635,2024-01-14,Mouse,East,5,29.99
34f118c5-cd02-4c92-8984-8c7871f5385d,2024-03-24,Monitor,North,1,349.99
9f0b5382-d1dd-4c15-9782-b7ca57ea3c18,2024-11-25,Monitor,South,1,349.99
466896b3-eee0-4bb3-80ae-e351ea043b87,2024-06-01,Keyboard,South,2,79.99
4c373942-8079-4911-be2f-1d42b68426d0,2024-08-24,Monitor,West,2,349.99
f87622e0-081c-405c-a800-439818d10774,2024-04-28,Laptop,South,5,999.99
3c98d4a1-ea4f-4353-99c3-a1a84375a1bc,2024-03-30,Mouse,East,5,29.99
c896227b-c896-4fb5-9d2a-78c59b5714d6,2024-01-15,Keyboard,North,5,79.99
8113b95e-9ece-402a-b0a3-311be256514a,2024-11-04,Laptop,South,2,999.99
4df6ab14-ef56-438e-90b2-4b8264325b9b,2024-02-05,Headset,West,1,89.99
fe1a40c2-aad0-4a8c-8b75-f37b030c31dc,2024-09-09,Monitor,South,5,349.99
9792ece4-df71-4a75-a833-440919cf1331,2024-01-29,Monitor,South,1,349.99
faa67a8c-ffd0-42ad-b1f1-0258cb56301f,2024-06-01,Headset,West,2,89.99
457ae984-d7da-44c6-a893-72e2d7068ec6,2024-08-29,Headset,West,5,89.99
6e99d420-cc73-4e7c-a1ce-c61157584ac9,2024-03-26,Monitor,East,1,349.99
50c2accc-59d7-45d1-9699-858951c4fc11,2024-01-07,Monitor,South,5,349.99
20c28021-b1d6-4b03-97c6-82d89bc7856a,2024-09-01,Monitor,West,5,349.99
43ad4270-b889-4923-8b2e-a3d8a81bc35a,2024-05-25,Laptop,North,1,999.99
14f122a3-060f-4de6-a0aa-883501354b12,2024-12-04,Laptop,East,1,999.99
c53d5e49-6cb3-47b0-ac88-94aff4613579,2024-01-13,Laptop,East,5,999.99
cddb30f5-aa4a-4b7f-82dc-19077860726b,2024-07-09,Monitor,East,5,349.99
d27a91bd-0866-4c60-bd04-beffd602a5f7,2024-02-12,Mouse,South,3,29.99
f7f46846-4ed1-4159-89cc-b4d1b6e56e8d,2024-08-12,Keyboard,North,2,79.99
1807d310-58b4-49c9-bcc8-63243d69a01d,2024-02-05,Monitor,South,3,349.99
a9876f90-5ec7-4055-a3e7-00fe21b48df5,2024-10-19,Laptop,North,4,999.99
59325cef-4b43-40b0-b681-f184f9eaa7f4,2024-09-14,Keyboard,South,3,79.99
df25b4a6-f88a-442a-a90e-360023d58d46,2024-09-12,Keyboard,North,3,79.99
e6bc891f-f633-498b-8719-a390ef80c986,2024-12-04,Mouse,East,2,29.99
1af7f50f-0f43-4eac-8456-51a267575894,2024-03-30,Keyboard,South,3,79.99
97147dda-a51b-45da-a69f-b8f457f2d4d5,2024-07-31,Mouse,West,4,29.99
7fcb5573-eded-4a05-903c-32c41e690fe6,2024-03-31,Laptop,East,3,999.99
06ae1c19-e0fa-4674-9ec0-6d872de3862f,2024-04-23,Laptop,North,4,999.99
ab2fd49e-deaa-467b-adb3-f5cb273297f0,2024-10-13,Mouse,North,5,29.99
4756d8cd-5b85-45e8-9efa-9898728fd685,2024-03-08,Keyboard,South,4,79.99
1ff880de-5d7d-4034-85dd-9472e4949b94,2024-12-20,Monitor,South,5,349.99
cf6fae6b-f0a6-48b1-b42b-bf98fe36daf5,2024-03-03,Headset,North,1,89.99
92e254f2-b5a7-4c1e-b142-ababd7a6057e,2024-07-14,Laptop,East,3,999.99
d41d22e5-27fc-4915-99bc-d8f1b2b0ebb2,2024-11-05,Laptop,East,4,999.99
16f2a191-c1a9-4af9-a23d-463c3feb64c3,2024-04-16,Monitor,North,5,349.99
cdc86f61-13d7-4d4a-a7ff-d3e5d3be36e2,2024-07-05,Mouse,South,3,29.99
d64800b7-efed-4726-b6b2-e203d834fb45,2024-09-23,Headset,North,4,89.99
ee04eb25-fd6d-4ed4-b4dc-a4967550826f,2024-01-30,Mouse,North,1,29.99
37895bd5-18e8-41be-9c5f-8345aceffc23,2024-12-17,Keyboard,North,5,79.99
a2b2f86b-cde8-40c7-8c3b-9fd4eab67660,2024-07-08,Headset,East,2,89.99
c66e42d5-26ff-401a-9700-f36f3b0299c0,2024-05-21,Keyboard,North,3,79.99
04de6b4b-aeb5-45a4-b912-5550552124ad,2024-04-22,Mouse,East,2,29.99
9627a891-5992-4249-bd06-36f8758d9f2f,2024-03-22,Mouse,West,3,29.99
797787d6-4497-4a9b-8727-b9c2acb99bdf,2024-07-26,Monitor,North,4,349.99
1fec4029-a69e-453b-9a66-f8585874ef18,2024-07-01,Laptop,West,1,999.99
7273092f-818a-475e-a61f-ed98546582e8,2024-06-12,,East,2,999.99
1f65f787-36df-43dc-9698-1d2cbd54bbaa,2024-02-07,Monitor,South,3,349.99
1822e8fe-b138-446d-b229-61fa7b3519ee,2024-01-09,Mouse,South,3,29.99
cd584b9e-2265-4b81-8ad5-6cda605f91a3,2024-06-06,Headset,North,3,89.99
4d63fb1c-c671-485f-b608-6bf3bdd1a261,2024-04-18,Keyboard,West,1,79.99
81a6a8a5-6e9f-4e29-b4e6-f5050795ada3,2024-08-29,Keyboard,West,5,79.99
ff1333bd-70ba-4bba-9a56-93a059636091,2024-03-19,Headset,West,4,89.99
2ef29ee9-087a-48b8-b7ab-ed548abae7df,2024-08-09,Monitor,South,3,349.99
d570dcdc-7078-46c3-98cd-dd4b899eece1,2024-07-24,Keyboard,West,1,79.99
5b5f4bee-db22-4659-8499-49501de8756d,2024-05-02,Laptop,South,4,999.99
d5cb17e9-7d98-435a-b2e3-686fa5f2bbd3,2024-07-04,Laptop,West,4,999.99
6a5739c3-00c9-46e8-b1df-a2e6bfc69c46,2024-09-22,Headset,North,5,89.99
963a7bb8-ba12-426d-bf19-488aba256122,2024-03-10,Keyboard,West,1,79.99
4bfa956c-aed4-4b59-80e4-bb164e979208,2024-11-17,Monitor,East,4,349.99
414689f4-0263-4702-8627-9214e71e31fc,2024-08-03,Laptop,South,1,999.99
5d1be49a-897e-4c1c-8ca3-e06413c4a03c,2024-10-10,Keyboard,West,4,79.99
dff54c58-794b-4d21-955f-871366a0d5e7,2024-01-29,Monitor,West,2,349.99
123be1cc-b9a8-4cdf-be12-f12cc41e1dd6,2024-12-30,Headset,South,5,89.99
a40ba3d5-5344-4bcc-9493-95f469d16eb8,2024-11-29,Laptop,South,2,999.99
d970add8-31f3-4328-ad71-cc93b326e33a,2024-08-10,Mouse,North,2,29.99
af1c569a-f0dc-4d99-be82-b83c05e3e735,2024-01-14,Laptop,West,3,999.99
2d010e09-b558-4a3b-bfe0-a6b1735e6ca2,2024-11-07,Laptop,West,2,999.99
bf3632e9-80e6-4848-ac8d-a67431d29b4a,2024-07-26,Laptop,West,4,999.99
c3e1c153-a22b-4fe7-ba09-7edeaf2bdfbf,2024-11-28,Keyboard,West,3,79.99
f7193e90-c007-4c64-85f3-a46025feed5a,2024-02-24,Laptop,North,1,999.99
9059cffd-233d-4b1e-8e57-de0555e6814e,2024-12-29,Monitor,West,4,349.99
